envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
429	5145000	5553000	5433000	5433000	4713000	4593000	
430	5142000	5550000	5430000	5430000	4710000	4590000	
431	5139000	5547000	5427000	5427000	4707000	4587000	
432	5160000	5544000	5424000	5424000	4824000	4584000	
433	5181000	5541000	5421000	5421000	4941000	4581000	
434	5202000	5538000	5418000	5418000	4938000	4698000	
435	5223000	5655000	5415000	5415000	4935000	4695000	
436	5244000	5652000	5532000	5412000	4932000	4692000	
437	5265000	5649000	5529000	5409000	5049000	4689000	
438	5262000	5646000	5526000	5406000	5046000	4686000	
439	5259000	5643000	5523000	5403000	5043000	4683000	
440	5256000	5640000	5520000	5400000	5040000	4680000	
441	5253000	5637000	5517000	5397000	5037000	4677000	
442	5274000	5634000	5514000	5394000	5154000	4674000	
443	5271000	5631000	5511000	5391000	5151000	4671000	
444	5268000	5628000	5508000	5388000	5148000	4668000	
445	5289000	5625000	5505000	5505000	5145000	4665000	
446	5310000	5622000	5502000	5502000	5142000	4782000	
447	5331000	5619000	5499000	5499000	5139000	4899000	
448	5328000	5616000	5496000	5496000	5136000	4896000	
449	5349000	5613000	5493000	5493000	5253000	4893000	
450	5394000	5730000	5490000	5610000	5250000	4890000	
451	5391000	5727000	5487000	5607000	5247000	4887000	
452	5412000	5724000	5484000	5604000	5244000	5004000	
453	5409000	5721000	5481000	5601000	5241000	5001000	
454	5430000	5718000	5478000	5598000	5358000	4998000	
455	5451000	5715000	5475000	5595000	5475000	4995000	
456	5448000	5712000	5472000	5592000	5472000	4992000	
457	5445000	5709000	5469000	5589000	5469000	4989000	
458	5442000	5706000	5466000	5586000	5466000	4986000	
459	5439000	5703000	5463000	5583000	5463000	4983000	
460	5436000	5700000	5460000	5580000	5460000	4980000	
461	5481000	5817000	5457000	5577000	5577000	4977000	
462	5502000	5814000	5454000	5574000	5694000	4974000	
463	5499000	5811000	5451000	5571000	5691000	4971000	
464	5496000	5808000	5448000	5568000	5688000	4968000	
465	5493000	5805000	5445000	5565000	5685000	4965000	
466	5514000	5802000	5442000	5562000	5802000	4962000	
467	5511000	5799000	5439000	5559000	5799000	4959000	
468	5508000	5796000	5436000	5556000	5796000	4956000	
469	5553000	5793000	5553000	5673000	5793000	4953000	
470	5550000	5790000	5550000	5670000	5790000	4950000	
471	5571000	5787000	5547000	5667000	5787000	5067000	
472	5568000	5784000	5544000	5664000	5784000	5064000	
473	5565000	5781000	5541000	5661000	5781000	5061000	
474	5586000	5778000	5538000	5658000	5898000	5058000	
475	5583000	5775000	5535000	5655000	5895000	5055000	
476	5604000	5772000	5532000	5652000	5892000	5172000	
477	5601000	5769000	5529000	5649000	5889000	5169000	
478	5598000	5766000	5526000	5646000	5886000	5166000	
479	5595000	5763000	5523000	5643000	5883000	5163000	
480	5592000	5760000	5520000	5640000	5880000	5160000	
481	5613000	5757000	5517000	5637000	5877000	5277000	
482	5610000	5754000	5514000	5634000	5874000	5274000	
483	5631000	5751000	5511000	5751000	5871000	5271000	
