envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
468	5508000	6036000	5916000	5196000	5436000	4956000	
469	5505000	6033000	5913000	5193000	5433000	4953000	
470	5502000	6030000	5910000	5190000	5430000	4950000	
471	5499000	6027000	5907000	5187000	5427000	4947000	
472	5496000	6024000	5904000	5184000	5424000	4944000	
473	5517000	6021000	6021000	5181000	5421000	4941000	
474	5538000	6018000	6138000	5178000	5418000	4938000	
475	5607000	6135000	6135000	5295000	5535000	4935000	
476	5604000	6132000	6132000	5292000	5532000	4932000	
477	5601000	6129000	6129000	5289000	5529000	4929000	
478	5622000	6126000	6126000	5286000	5646000	4926000	
479	5619000	6123000	6123000	5283000	5643000	4923000	
480	5616000	6120000	6120000	5280000	5640000	4920000	
481	5613000	6117000	6117000	5277000	5637000	4917000	
482	5610000	6114000	6114000	5274000	5634000	4914000	
483	5655000	6231000	6231000	5271000	5631000	4911000	
484	5676000	6228000	6228000	5268000	5748000	4908000	
485	5673000	6225000	6225000	5265000	5745000	4905000	
486	5694000	6222000	6222000	5262000	5742000	5022000	
487	5763000	6339000	6339000	5259000	5739000	5139000	
488	5808000	6456000	6336000	5256000	5736000	5256000	
489	5805000	6453000	6333000	5253000	5733000	5253000	
490	5826000	6450000	6330000	5250000	5730000	5370000	
491	5823000	6447000	6327000	5247000	5727000	5367000	
492	5844000	6444000	6444000	5244000	5724000	5364000	
493	5841000	6441000	6441000	5241000	5721000	5361000	
494	5838000	6438000	6438000	5238000	5718000	5358000	
495	5835000	6435000	6435000	5235000	5715000	5355000	
496	5856000	6432000	6552000	5232000	5712000	5352000	
497	5877000	6429000	6549000	5349000	5709000	5349000	
498	5874000	6426000	6546000	5346000	5706000	5346000	
499	5919000	6423000	6543000	5463000	5823000	5343000	
500	5964000	6420000	6660000	5580000	5820000	5340000	
501	5961000	6417000	6657000	5577000	5817000	5337000	
502	6030000	6534000	6774000	5694000	5814000	5334000	
503	6027000	6531000	6771000	5691000	5811000	5331000	
504	6024000	6528000	6768000	5688000	5808000	5328000	
505	6045000	6525000	6885000	5685000	5805000	5325000	
506	6042000	6522000	6882000	5682000	5802000	5322000	
507	6039000	6519000	6879000	5679000	5799000	5319000	
508	6060000	6516000	6996000	5676000	5796000	5316000	
509	6057000	6513000	6993000	5673000	5793000	5313000	
510	6078000	6510000	6990000	5670000	5790000	5430000	
511	6075000	6507000	6987000	5667000	5787000	5427000	
512	6072000	6504000	6984000	5664000	5784000	5424000	
513	6069000	6501000	6981000	5661000	5781000	5421000	
514	6090000	6618000	6978000	5658000	5778000	5418000	
515	6087000	6615000	6975000	5655000	5775000	5415000	
516	6084000	6612000	6972000	5652000	5772000	5412000	
517	6081000	6609000	6969000	5649000	5769000	5409000	
518	6078000	6606000	6966000	5646000	5766000	5406000	
519	6123000	6723000	6963000	5643000	5883000	5403000	
520	6144000	6720000	7080000	5640000	5880000	5400000	
521	6141000	6717000	7077000	5637000	5877000	5397000	
522	6162000	6714000	7194000	5634000	5874000	5394000	
523	6207000	6831000	7191000	5631000	5991000	5391000	
524	6228000	6828000	7188000	5628000	6108000	5388000	
525	6225000	6825000	7185000	5625000	6105000	5385000	
526	6222000	6822000	7182000	5622000	6102000	5382000	
527	6267000	6819000	7179000	5619000	6219000	5499000	
528	6288000	6816000	7296000	5616000	6216000	5496000	
529	6285000	6813000	7293000	5613000	6213000	5493000	
530	6330000	6810000	7290000	5730000	6330000	5490000	
531	6351000	6807000	7287000	5847000	6327000	5487000	
532	6348000	6804000	7284000	5844000	6324000	5484000	
533	6369000	6801000	7281000	5961000	6321000	5481000	
